college_name,city,state,nirf_rank,nirf_score,category,careers,min_cutoff,fees_lpa,avg_package_lpa
J.G. College of Commerce,Hubli,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
J.K.K Nataraja College of Arts & Science,Namakkal,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"J.K.S. COLLEGE, MANGO, JAMSHEDPUR",JAMSHEDPUR,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
J.M.D.P.L.M. College,Madhubani,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
J.M.J. College for Women,Guntur,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"J.M.PATEL Arts, Commerce & Science College, Bhandara",Bhandara,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
J.N. College,Boko,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
J.N. College,Madhubani,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
J.N.N Arts and Science Women's College,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"J.N.S.Govt.College, Shujalpur",Shujalpur,Madhya Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"J.P. College of Arts and Science, Tenkasi",Rural,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"J.S.Skt.College,Majholiya,W.Champaran",W. Champaran,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
J.Z. Shah Arts & H.P. Desai Commerce College,Surat,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JAFRI ARTS AND COMMERCE COLLEGE, SEDRANA",SEDRANA,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jagadamba Mahvidyalaya , Achalpur City",Achalpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jagannath International Management School, VasantKunj",New Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jagarlamudi Kuppuswamy Choudary College,Guntur,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jagat Arts Commerce Indraben hariharbhai Patel Science College, Goregaon",Gondia,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jagat Taran Girls Degree College,Prayagraj,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jagdam College, Chapra",Saran,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jagiroad College,Jagiroad,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jagjeevan College, Ara",Ara,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jahnavis Multi Foundations Vande Mataram College of Arts, Commerce & Science at Diva-Vasai Rly.Route Kopar Village Kopar (W) Vishnu Nagar Dombivali  Dist Thane",DOMBIVLI WEST,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jai Bhavani Shikshan Prasarak Mandal's College of Arts, Patoda.",PATODA,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jai Hind  College Basantsing Institute of Science and J T Lalvani College of Commerce,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JAI HIND ET'S ZULAL BHILAJIRAO PATIL COLLEGE, DHULE.",Dhule,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jai Hind Sindhu Education Trusts Manganmal Udharam College of Commerce, Pimpri,Pune 17",Pune,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jai Narayan P.G. College,Lucknow,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jai Prakash Mahila College, Chapra",chapra,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jain Vishva Bharati Institute,Nagaur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jaintia Eastern College,East Jaintia Hills,Meghalaya,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jalagam Vengal Rao (JVR) Government Degree College, Sathupally",Khammam,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jamal Mohamed College, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jamshedpur Co,Purbi Singhbhum,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
jAMSHEDPUR WORKER'S COLLEGE,Jamshedpur,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JAMTARA COLLEGE, JAMTARA",JAMTARA,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JAMTARA MAHILA SANDHYA COLLEGE, JAMTARA",JAMTARA,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Janahitha Degree College,Parvathipuram,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Janardan Bhagat Shikshan Prasarak Sansthas Changu Kana Thakur Arts Commerce and Science College,Raigad,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Janardan Rai Nagar Rajasthan Vidyapeeth,Udaipur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Janata Arts, Commerce College, Malkapur",Malkapur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Janata College,Kabuganj,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Janata Shikshan Mandal  Smt Indirabia G.Kulkarni Arts  J.B.Sawant Science and Sau. Jankibai Dhondo Kunte Commerce College,Alibag,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jangipur College,JANGIPUR,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Janki Devi Memorial College,Central,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Janki Devi Women's College, Patna",Patna,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jankidevi Bajaj Science College,Wardha,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Janta College,Chandrapur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jawaharlal College, Vidisha",Vidisha,Madhya Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jawaharlal Nehru Arts, Commerce & Science College",Nagpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jawaharlal Nehru College for Women,Pali Village,Ulunderpet Taluk",Kallakurichi,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jawaharlal Nehru Rajkeeya Mahavidyalaya,"SOUTH ANDAMAN, PORT BLAIR",Andaman and Nicobar Islands,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jaysingpur College, Jaysingpur",Jaysingpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
JDT Islam College of Arts and Science,Kozhikode,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
JES`s S. K. A. Lokapur Arts/Science /Commerce College,Belgaum,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jesus & Mary College,New Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jeyaraj Annapackiyam College for Women, Periyakulam",Theni,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jhargram Raj College,JHARGRAM,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
JHARGRAM RAJ COLLEGE- GIRLS WING,Paschim Medinipur,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
JHARKHAND EVENING DEGREE COLLEGE,JHUMRI TELAIYA,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JHARKHAND MAHAVIDYALAYA, DUMRI, GIRIDIH",DUMRI,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JHUNJHUNWALA MAHAVIDYALAYA, DWARIKAPURI, FAIZABAD",FAIZABAD - AYODHYA,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jiri College,Jiribam,Manipur,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jivan Vikas Arts College, Thugaondev",Thugaondeo (Devgram),Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jivan Vikas Shikshan Sanstha's Arts College, Risod.",Washim,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jnan Vikas Mandals  Mohanlal Raichand Mehta College of Commerce Diwali Maa College of Science  Amritlal Raichand Mehta College of Arts  Dr. R T  Doshi College of Computer Science  Plot No. 9  Sector 19  Airoli  Navi Mumbai  400 708,AIROLI VASHI NAVI MUMBAI,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jogamaya Devi College,Kolkata,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jorhat College P.O. Jorhat-785001,Jorhat,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jorhat Kendriya Mahavidyalaya,Jorhat,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Joya Gogoi College,Golaghat,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JP College, Narayanpur",Bhagalpur,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JPM Arts and Science College, Kanchiyar P.O., Labbakkada, Kattappana 685 511",Kattappana,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JSS College  of Arts & Commerce,Gundlupet",Gundlupet,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JSS College for  Women, Kollegal",Chamarajanagar,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JSS College for  Women,Saraswathipuram  Mysore",Mysuru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JSS College of Arts, Commerce and Science",Mysore,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JSS STC ARTS AND COMM COLLEGE,  BANAHATTI",Bagalkot,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"JUBLEE COLLEGE, BHURKUNDA, RAMGARH",RAMGARH,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Junagadh Junior Chamber Education Trust Sanchalit Commerce College,JUNAGADH-362001,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Justice Basher Ahmed Sayeed College for Women,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Jyothi Nivas college, Hosur Rd, Bangalore-95(Autonomous)",Bengaluru,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Jyoti Kunwar College Fatehpur,Patna,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K J  Somaiya College of Arts & Commerce  Vidyanagar Campus  Vidyavihar  Mumbai 400 077,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K M Agrawal College of Arts Commerce and Science  M K High School Building  Agra Road  Kalyan Dist Thane 421 301,Kalyan west,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K P B  Hinduja College of Commerce  315  New Charni Road Mumbai  400 004,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K. B. COLLEGE, BERMO, BOKARO",Bokaro Steel City,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. B. Sumaria Commerce and Natraj Professional Science College,Valsad,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. B. Women`s College,Hazaribag,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. C. S. Kasi Nadar College of Arts and Science,Chennai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. H. Government Degree College,Anantapur,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. J. Somaiya College of  Science & Commerce,Mumbai,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. K. Das College,Kolkata,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. K. Shah Jarodwala Maninagar Science College,Ahmedabad,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. M. E. Society`s G. M. Momin Women`s College,Bhiwandi,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K. N. Govt. P.G. College, Gyanpur, Sant Ravidas Nagar, Bhadohi",Gyanpur,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. R. K. Govt. Degree College,Addanki,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. S. College,Darbhanga,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. S. N. Government Degree College for Women,Anantapur,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. S. Rangasamy College of Arts and Science (Autonomous),Namakkal,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K. T. H. M. Arts, Science and Commerce College and Research Centre",Nashik,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K. T. S. Government Degree College,Rayadurg,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.B.N. College,Vijayawada,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.C. Das Commerce College,Kamrup,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.G. College of Arts and Science,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.K.PAREKH COMM.. COLLEGE -AMRELI,AMRELI  365601,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.K.S. Women's College,Baleshwar,Odisha,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.L.E Society's Jagadguru Tontadarya college,Gadag,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.L.E. Society Shree Murtyunjay Arts, Commerce & Science College, B.B.A. College, Dharwad",Dharwad,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.L.E. Society`s Raja Lakhamagouda Science Institute (Autonomous), Belagavi",Belgaum,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.L.E. Society's Arts and Commerce College, Gadag",Gadag,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.L.E. Society's P.C. JABIN SCIENCE COLLEGE, HUBBALLI",HUBBALLI,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.L.S.College,",NAWADA,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.N.Bhese Arts  Scince Commerce College,Solapur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.R.B. Girl's College,Kamrup,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.R.College of Arts & Science, K.R. Nagar, Kovilpatti - 628 503.",KOVILPATTI - 628 503,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.S. COLLEGE, SERAIKELLA",Seraikella,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.S.G. College of Arts and Science,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.S.R. College of Arts & Science for Women,Namakkal,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"K.S.R. College, Sarairanjan",Samastipur,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
K.V.R. & K.V.R. & M.K.R. College,Khajipalem,Andhra Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kaamadhenu Arts and Science College,Erode,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kabi Jagadram Roy Government General Degree College,Bankura,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kabi Nazrul Mahavidyalaya,Sonamura,Tripura,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kabikankan Mukundaram Mahavidyalaya,Arambagh,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kahm Unity Women's College, Manjeri",Manjeri,Kerala,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"KAI SANTOSHA BHIMRAO PATIL ARTS, COMMERCE & SCIENCE MAHAVIDYALYA MANDRUP TAL.SOUTH  SOLAPUR",Mandrup,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kai. Babasaheb Deshmukh Gorthekar, Arts, Commerce & Science College",Nanded,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kailash  Womens College,Salem,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kakasaheb Chavan Mahavidyalaya, Talmavale",Satara,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kakatiya Government College,Hanumakonda,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kakojan College,Jorhat,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"KALAHANDI UNIVERSITY, BHAWANIPATNA",BHAWANIPATNA,Odisha,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kalai Kaviri College of Fine Arts,Tiruchirappalli,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kalaignar Karunanidhi Government Arts College for Women,Pudukkottai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kalbalyadayani College of Commerce and General Studies,MIDNAPORE,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"KALI CHARAN DEGREE COLLEGE, HARDOI ROAD",LUCKNOW,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kaliabor College,NAGAON,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
KALIGANJ GOVERNMENT COLLEGE,Nadia,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kalindi College,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kaliyaganj College,Kaliyaganj,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kalna College,Kalna,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
KALYANI GOVERNMENT ENGINEERING COLLEGE,Kalyani,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kalyani Mahavidyalaya,KALYANI,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kalyani Mithila Sanskrit College, Deep, Madhubani",Madhubani,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kamala Nehru College,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kamalam College of Arts and Science,Tiruppur,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kamaraj College,Thoothukkudi,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kamarbondha College P.O. Kamarbondha-785625,Golaghat,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kamban college of Arts and Science for women,Mathur.-606603",Tiruvannamalai,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kamdhenu Sevabhavi Sanstha's Vasundhara Arts College, Ghatnandur.",AMBAJOGAI,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kamla Nehru Institute of Physical & Social Sciences, Sultanpur",SULTANPUR,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kamla Rai College,Gopalganj,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kampur College,Nagaon,Assam,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kanchi Mamunivar Govt. Institute for Postgraduate Studies and Research,PUDUCHERRY,Pondicherry,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kanchrapara College,KANCHRAPARA,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kandaswami Kandars College,Namakkal,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kandra Radha Kanta Kundu Mahavidyalaya,Kandra,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kanoria P G Mahila Mahavidyalaya, Jaipur",Jaipur,Rajasthan,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"KANPUR VIDYA MANDIR P.G. COLLEGE, SWAROOP NAGAR,",Kanpur Nagar,Uttar Pradesh,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kanya Maha Vidyalaya Jalandhar,Jalandhar,Punjab,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Kanya Mahavidyalaya, Shivaji Road, Shivaji Nagar, Miraj",Miraj,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Karim City College Jamshedpur,JAMSHEDUR,Jharkhand,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Karimpur Pannadevi College,KARIMPUR,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Karmaveer Kakasaheb Wagh Education Societys Arts, Commerce, Science & Computer Science College, Hirabai Haridas Vidyanagari, Adgaon Road, Panchvati, Nashik 422003",Nashik,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Karmaveer Shankarrao Kale Education Society,s Sau.Sushilamai Kale Arts,Commerce & Science College Gautamnagar.",Kopargaon,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Karmveer Bhaurao  Patil College,  URUN-ISLAMPUR",Islampur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Karmveer Bhaurao Patil Mahavidyalya,Pandharpur,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Karnatak Arts, Science & Commerce College,Bidar",Bidar,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"Karnatak Science College, Dharwad",Dharwad,Karnataka,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Karnataka Sanghas Manjunatha College of  Commerce Manjunatha College Building anchagaon Kambalpada Thakurli Kalyan Road Thakurli East Thane 421 201,Dombivli,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Karuppannan Mariappan College,Tirupur,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kasegaon Education Society`s Smt. Kusumtai Rajarambapu Patil Kanya Mahavidyalaya,Sangli,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kasthurba College for Women,Puducherry,Pondicherry,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kasturba Gandhi Degree College for Women,Hyderabad,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kathir College of Arts and Science,Coimbatore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Katwa College,Barddhaman,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kaveripakkam   college   of  Arts   and  Science CollegeKaveripakkam-632 508,Vellore,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
KAVERY ARTS AND SCIENCE COLLEGE,Salem,Tamil Nadu,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kavishri Botadkar Arts and Commerce College,BOTAD,Gujarat,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kazi Nazrul Islam Mahavidyalaya,Asansol,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"KCES'S MOOLJEE JAITHA COLLEGE, JALGAON.",Jalgaon,Maharashtra,,,Colleges,"Creative,Business,Science",60,1.0,5.0
"KDS College, Gogri",Khagaria,Bihar,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Kendrapara Autonomous College,Kendrapara,Odisha,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Keshav Mahavidyalya,Delhi,Delhi,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Keshav Memorial Degree & P.G. College,Hyderabad,Telangana,,,Colleges,"Creative,Business,Science",60,1.0,5.0
Keshiary Government College,Paschim Medinipur,West Bengal,,,Colleges,"Creative,Business,Science",60,1.0,5.0
